,da_number,wb_area_sum_2500m,wb_gnis_name_ind_count_2500m,wb_ftype_artificialpath_2500m,wb_ftype_canalditch_2500m,wb_ftype_coastline_2500m,wb_ftype_connector_2500m,wb_ftype_pipeline_2500m,wb_ftype_streamriver_2500m,fl_areasqkm_sum_2500m,fl_gnis_name_ind_count_2500m,fl_totdasqkm_sum_2500m,fl_flow_type_count_2500m,fl_streamorde_sum_2500m,fl_intephem_sum_2500m,fl_startflag_sum_2500m,fl_divergence_sum_2500m,fl_length_sum_2500m,fl_ftype_artificialpath_2500m,fl_ftype_canalditch_2500m,fl_ftype_coastline_2500m,fl_ftype_connector_2500m,fl_ftype_pipeline_2500m,fl_ftype_streamriver_2500m,wb_area_sum_200m,wb_gnis_name_ind_count_200m,wb_ftype_artificialpath_200m,wb_ftype_canalditch_200m,wb_ftype_coastline_200m,wb_ftype_connector_200m,wb_ftype_pipeline_200m,wb_ftype_streamriver_200m,fl_areasqkm_sum_200m,fl_gnis_name_ind_count_200m,fl_totdasqkm_sum_200m,fl_flow_type_count_200m,fl_streamorde_sum_200m,fl_intephem_sum_200m,fl_startflag_sum_200m,fl_divergence_sum_200m,fl_length_sum_200m,fl_ftype_artificialpath_200m,fl_ftype_canalditch_200m,fl_ftype_coastline_200m,fl_ftype_connector_200m,fl_ftype_pipeline_200m,fl_ftype_streamriver_200m
11916,SAW-2018-00767,0.0,0,0,0,0,0,0,0,16.4619,10,56.4138,10,17,8,3,6,0.0,0,0,0,0,0,10,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11917,SAW-2018-00778,0.0,0,0,1,0,0,0,0,48.3831,9,5209.065,9,27,0,0,0,,5,0,0,0,0,4,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11918,SAW-2018-00779,0.0,0,0,0,0,0,0,0,9.5427,2,9.5427,2,2,1,2,0,0.0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11919,SAW-2018-00784,0.0,0,0,0,0,0,0,1,31.8654,8,1615.8933,8,17,2,2,2,,1,0,0,0,0,7,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11920,SAW-2018-00787,0.0,0,0,1,0,0,0,0,11.5155,8,558.3897,8,11,1,1,0,,3,0,2,0,0,3,0.0,0,0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
11921,SAW-2018-00794,0.0,0,0,0,0,0,0,0,20.1852,3,20.1852,3,3,1,3,0,0.0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11922,SAW-2018-00799,0.0,0,0,0,0,0,0,0,10.791,3,17.9793,3,3,0,1,0,0.0,0,1,0,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11923,SAW-2018-00817,0.0,0,0,1,0,0,0,0,13.0077,7,25.4781,7,9,2,3,0,,1,0,0,0,0,6,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11924,SAW-2018-00833,0.0,0,0,1,0,0,0,0,6.5088,1,6.5088,1,0,0,0,0,,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11925,SAW-2018-00842,0.0,0,0,2,0,0,0,0,21.4983,6,413.3538,6,12,0,1,0,,1,0,0,0,0,5,0.0,0,0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
11926,SAW-2018-00852,0.0,0,0,1,0,0,0,0,6.9831,4,49.9977,4,10,0,1,0,,1,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11927,SAW-2018-00854,0.0,0,0,0,0,0,0,1,0.0,7,0.0,7,0,0,0,0,,0,7,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
11928,SAW-2018-00866,0.0,0,0,0,0,0,0,2,3.9213,1,4.3092,1,1,0,0,0,,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11929,SAW-2018-00868,0.0,0,0,1,0,0,0,0,10.8333,10,18.0918,10,9,3,4,0,,1,1,0,0,2,6,0.0,0,0,0,0,0,0,0,0.6345,1,0.6345,1,1,0,1,0,0.0,0,0,0,0,0,1
11930,SAW-2018-00870,0.0,0,0,1,0,0,0,0,3.3372,2,3.3372,2,1,0,1,0,,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11931,SAW-2018-00885,0.0,0,0,3,0,0,0,0,3.2022,3,3.2022,3,3,2,3,0,,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11932,SAW-2018-00888,0.0,0,0,0,0,0,0,0,13.68,3,61.8759,3,7,0,0,0,0.0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11933,SAW-2018-00919,0.0,1,0,0,0,0,0,2,17.5545,5,136.053,5,5,1,1,0,,0,2,0,0,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11934,SAW-2018-00920,0.0,0,0,0,0,0,0,2,15.5826,6,24.0372,6,6,1,2,0,,0,2,0,0,0,4,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11935,SAW-2018-00936,0.0,0,0,0,0,0,0,0,14.2587,4,41.6403,4,5,0,0,0,0.0,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11936,SAW-2018-00967,0.0,0,0,3,0,0,0,0,7.0497,3,8.0937,3,3,1,2,0,,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11937,SAW-2018-00973,0.0,1,0,2,0,0,0,1,13.707,7,1344.0978,7,15,0,1,0,,4,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11938,SAW-2018-00982,0.0,1,0,3,0,0,0,0,14.805,15,442.3824,15,30,1,2,0,,10,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11939,SAW-2018-00988,0.0,0,0,0,0,0,0,2,4.7781,5,27.4815,5,4,2,0,0,,0,0,0,0,0,5,0.0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
11940,SAW-2018-01000,0.0,0,0,0,0,0,0,0,25.3278,3,26.361,3,3,1,2,0,0.0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11941,SAW-2018-01001,0.0,0,0,0,0,0,0,0,7.2486,1,7.2486,1,1,1,1,0,0.0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11942,SAW-2018-01025,0.0,0,0,0,0,0,0,0,16.7409,4,56.8098,4,6,0,1,0,0.0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11943,SAW-2018-01029,0.0,0,0,0,0,0,0,0,15.0705,4,15.6825,4,4,2,3,0,0.0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11944,SAW-2018-01056,0.0,0,0,0,0,0,0,0,32.0193,2,142.272,2,5,0,0,0,0.0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11945,SAW-2018-01064,0.0,0,0,0,0,0,0,0,32.4009,3,116.6868,3,5,1,1,0,0.0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,3.9699,1,4.635,1,1,0,0,0,0.0,0,0,0,0,0,1
11946,SAW-2018-01068,0.0,0,0,0,0,0,0,2,7.0542,4,15.8319,4,3,0,0,0,,2,0,0,0,0,2,0.0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
11947,SAW-2018-01091,0.0,0,0,0,0,0,0,0,49.6467,4,49.6467,4,0,0,0,0,0.0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11948,SAW-2018-01095,0.0,0,0,0,0,0,0,1,16.3683,16,1331.7282,16,40,0,3,0,,2,0,0,0,0,14,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11949,SAW-2018-01096,0.0,0,0,1,0,0,0,0,9.6048,12,1383.9228,12,22,0,0,3,,6,0,5,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11950,SAW-2018-01108,0.0,0,0,1,0,0,0,0,13.7925,6,189.7749,6,7,1,1,0,,4,0,1,0,0,1,0.0,0,0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
11951,SAW-2018-01109,0.0,0,0,1,0,0,0,0,9.5022,2,9.5022,2,1,0,1,0,,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,6.7374,1,6.7374,1,0,0,0,0,0.0,0,0,1,0,0,0
11952,SAW-2018-01111,0.0,0,0,1,0,0,0,2,0.819,6,0.8388,6,2,0,1,0,,1,0,4,0,0,1,0.0,0,0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
11953,SAW-2018-01118,0.0,0,0,0,0,0,0,0,7.0065,3,10.1052,3,3,2,2,0,0.0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11954,SAW-2018-01126,0.0,0,0,1,0,0,0,0,11.9214,4,546.8031,4,8,1,0,0,,2,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11955,SAW-2018-01156,0.0,1,0,3,0,0,0,0,9.1548,9,12.8151,9,9,4,5,0,,3,0,0,0,0,6,0.0,0,0,1,0,0,0,0,0.09,1,0.09,1,1,0,1,0,,1,0,0,0,0,0
11956,SAW-2018-01190,0.0,0,0,0,0,0,0,0,11.5074,10,20.9673,10,11,5,6,0,0.0,0,0,0,1,0,9,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11957,SAW-2018-01192,0.0,0,0,3,0,0,0,0,13.1355,2,13.1355,2,2,1,2,0,,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11958,SAW-2018-01198,0.0,0,0,1,0,0,0,0,13.266,5,36.4509,5,7,1,2,0,,1,0,0,0,0,4,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11959,SAW-2018-01222,0.0,0,0,2,0,0,0,0,9.5922,9,16.8687,9,7,8,2,0,,1,0,0,0,0,8,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11960,SAW-2018-01255,0.0,0,0,1,0,0,0,0,6.7563,8,7.3899,8,6,0,5,0,,1,0,1,0,0,6,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11961,SAW-2018-01268,0.0,0,0,0,0,0,0,2,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11962,SAW-2018-01291,0.0,0,0,0,0,0,0,1,21.0852,6,21.0852,6,1,0,1,0,,0,0,5,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11963,SAW-2018-01299,0.0,0,0,1,0,0,0,0,8.2665,1,4702.6602,1,6,0,0,0,,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11964,SAW-2018-01303,0.0,0,0,0,0,0,0,0,15.1929,2,34.7832,2,3,0,0,0,0.0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11965,SAW-2018-01304,0.0,0,0,0,0,0,0,0,19.0359,1,23.994,1,2,0,0,0,0.0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11966,SAW-2018-01317,0.0,0,0,0,0,0,0,0,40.5225,2,400.6629,2,6,0,0,0,0.0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11967,SAW-2018-01323,0.0,0,0,1,0,0,0,2,5.7312,4,10.1187,4,1,0,0,0,,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11968,SAW-2018-01343,0.0,1,0,1,0,0,0,0,10.2879,3,65.1051,3,8,0,0,0,,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11969,SAW-2018-01344,0.0,0,0,0,0,0,0,0,22.3407,2,41.9193,2,3,0,1,0,0.0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11970,SAW-2018-01357,0.0,0,0,0,0,0,0,0,13.6323,7,36.2799,7,11,4,3,0,0.0,0,0,0,0,0,7,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11971,SAW-2018-01360,0.0,0,0,0,0,0,0,0,7.7625,7,11.3562,7,5,2,3,0,0.0,0,0,0,0,3,4,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11972,SAW-2018-01363,0.0,0,0,3,0,0,0,2,14.0292,12,1405.1493,12,19,0,2,3,,7,0,1,0,0,4,0.0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
11973,SAW-2018-01365,0.0,0,0,0,0,0,0,0,14.9715,10,681.7086,10,24,3,4,0,0.0,0,0,0,0,0,10,0.0,0,0,0,0,0,0,0,1.4139,1,1.4139,1,1,1,1,0,0.0,0,0,0,0,0,1
11974,SAW-2018-01375,0.0,0,0,0,0,0,0,0,7.7805,3,7.9344,3,3,2,2,0,0.0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11975,SAW-2018-01377,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11976,SAW-2018-01415,0.0,1,0,2,0,0,0,0,19.9899,14,131.8275,14,22,4,4,0,,1,0,0,0,0,13,0.0,0,0,0,0,0,0,0,1.1205,1,11.6406,1,2,0,0,0,0.0,0,0,0,0,0,1
11977,SAW-2018-01475,0.0,1,0,0,0,0,0,2,24.0093,11,6352.8066,11,39,0,0,3,,10,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11978,SAW-2018-01501,0.0,0,0,1,0,0,0,3,9.1251,8,16.9704,8,6,0,2,0,,3,0,3,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11979,SAW-2018-01533,0.0,0,0,0,0,0,0,0,9.5904,4,11.979,4,4,0,2,0,0.0,0,0,0,1,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11980,SAW-2018-01543,0.0,0,0,0,0,0,0,2,17.4321,3,972.0396,3,5,0,0,0,,0,2,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11981,SAW-2018-01569,0.0,0,0,1,0,0,0,1,27.7722,4,219.1464,4,8,1,1,0,,1,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11982,SAW-2018-01585,0.0,0,0,0,0,0,0,1,16.2702,1,16.2702,1,1,0,1,0,,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11983,SAW-2018-01590,0.0,0,0,2,0,0,0,1,16.2702,1,16.2702,1,1,0,1,0,,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
11984,SAW-2018-01628,0.0,0,0,1,0,0,0,0,9.783,4,10.2168,4,4,0,3,0,,1,0,0,0,0,3,0.0,0,0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
11985,SAW-2018-01661,0.0,0,0,0,0,0,0,0,10.3851,7,335.9376,7,14,2,1,2,0.0,0,0,0,0,0,7,0.0,0,0,0,0,0,0,0,2.3571,1,5.0553,1,1,0,0,0,0.0,0,0,0,0,0,1
11986,SAW-2018-01663,0.0,0,0,2,0,0,0,0,10.2753,7,64.8369,7,9,0,1,0,,2,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11987,SAW-2018-01694,0.0,0,0,0,0,0,0,2,7.9515,1,7.9515,1,0,0,0,0,,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11988,SAW-2018-01722,0.0,0,0,1,0,0,0,0,14.8221,7,143.3736,7,10,1,1,2,,2,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11989,SAW-2018-01736,0.0,0,0,4,0,0,0,5,5.3694,6,5.3694,6,1,0,1,0,,0,0,5,0,0,1,0.0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
11990,SAW-2018-01751,0.0,0,0,0,0,0,0,0,13.6881,11,1215.5697,11,30,0,3,0,0.0,0,0,0,0,0,11,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11991,SAW-2018-01768,0.0,1,0,1,0,0,0,0,13.8321,7,4303.5534,7,19,0,0,0,,1,0,0,0,0,6,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11992,SAW-2018-01808,0.0,0,0,1,0,0,0,0,9.972,4,9.972,4,4,0,4,0,,1,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11993,SAW-2018-01820,0.0,1,0,1,0,0,0,0,21.1095,16,8981.7759,16,49,1,2,0,,8,0,0,0,0,8,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11994,SAW-2018-01836,0.0,0,0,1,0,0,0,2,7.9155,11,7.9155,11,2,0,2,0,,0,0,9,0,0,2,0.0,0,0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
11995,SAW-2018-01842,0.0,0,0,0,0,0,0,1,7.2108,4,7.2108,4,4,4,4,0,,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11996,SAW-2018-01854,0.0,0,0,0,0,0,0,1,15.5331,6,405.8874,6,10,3,3,0,,0,0,0,0,0,6,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11997,SAW-2018-01886,0.0,0,0,0,0,0,0,0,14.6205,1,26.2791,1,2,0,0,0,0.0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11998,SAW-2018-01896,0.0,1,0,3,0,0,0,0,19.4697,5,73.0053,5,7,0,0,0,,2,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
11999,SAW-2018-01904,0.0,0,0,1,0,0,0,0,22.2381,1,22.6152,1,1,0,0,0,,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12000,SAW-2018-01916,0.0,0,0,0,0,0,0,3,9.4482,10,9.4482,10,1,0,1,0,,0,0,8,0,0,2,0.0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
12001,SAW-2018-01946,0.0,0,0,0,0,0,0,0,10.575,1,15.192,1,2,0,0,0,0.0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,10.575,1,15.192,1,2,0,0,0,0.0,0,0,0,0,0,1
12002,SAW-2018-01959,0.0,0,0,0,0,0,0,0,27.1638,2,187.5654,2,6,0,0,0,0.0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12003,SAW-2018-01975,0.0,0,0,0,0,0,0,1,6.066,4,6.066,4,0,0,0,0,,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12004,SAW-2018-02003,0.0,0,0,1,0,0,0,0,18.981,11,76.4163,11,18,6,4,0,,1,0,0,0,0,10,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12005,SAW-2018-02004,0.0,0,0,0,0,0,0,0,8.8272,4,10.0341,4,4,3,3,0,0.0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12006,SAW-2018-02008,0.0,2,0,2,0,0,0,0,14.3523,5,24.7464,5,5,0,2,0,,2,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12007,SAW-2018-02030,0.0,0,0,1,0,0,0,0,16.4214,6,65.0178,6,9,2,2,0,,1,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12008,SAW-2018-02081,0.0,0,0,0,0,0,0,1,7.0551,8,10.8504,8,8,5,5,0,,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12009,SAW-2018-02083,0.0,0,0,0,0,0,0,0,3.5415,2,3.5415,2,2,2,2,0,0.0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12010,SAW-2018-02085,0.0,2,0,3,0,0,0,0,13.6296,9,29.5101,9,9,6,5,0,,0,0,0,0,0,9,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12011,SAW-2018-02087,0.0,1,0,0,0,0,0,1,16.6392,3,16.6392,3,3,0,3,0,,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12012,SAW-2018-02154,0.0,0,0,0,0,0,0,0,28.2168,3,29.4561,3,3,2,2,0,0.0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12013,SAW-2018-02170,0.0,1,0,1,0,4,0,0,20.3274,9,268.4925,9,19,1,1,0,,3,0,0,0,0,6,0.0,1,0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
12014,SAW-2018-02179,0.0,0,0,0,0,0,0,0,19.5534,5,22.4055,5,3,1,2,0,0.0,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12015,SAW-2018-02248,0.0,0,0,1,0,0,0,0,10.8333,10,18.0918,10,9,3,4,0,,1,0,0,0,3,6,0.0,0,0,0,0,0,0,0,0.9045,1,0.9045,1,1,1,1,0,0.0,0,0,0,0,0,1
12016,SAW-2018-02358,0.0,1,0,2,0,0,0,1,8.19,14,82.386,14,8,0,0,3,,0,0,10,0,0,4,0.0,0,0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
12017,SAW-2018-02359,0.0,0,0,0,0,0,0,0,11.6712,3,11.6712,3,1,0,1,0,0.0,0,0,2,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12018,SAW-2019-00026,0.0,0,0,0,0,0,0,1,10.6722,4,165.987,4,7,0,1,0,,1,0,0,0,0,3,0.0,0,0,0,0,0,0,0,5.3469,1,5.3469,1,1,0,1,0,0.0,0,0,0,0,0,1
12019,SAW-2019-00154,0.0,1,0,0,0,0,0,2,28.2555,7,18329.1795,7,16,0,1,0,,1,1,0,0,0,5,0.0,1,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0,0
12020,SAW-2019-00158,0.0,0,0,0,0,0,0,1,26.8443,3,62.9487,3,4,0,0,0,,0,1,0,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12021,SAW-2019-00208,0.0,2,0,2,0,0,0,0,23.112,6,34.6086,6,8,0,3,0,,2,0,0,0,0,4,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12022,SAW-2019-00226,0.0,0,0,0,0,0,0,0,12.1716,6,28.8522,6,9,6,3,0,0.0,0,0,0,0,0,6,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12023,SAW-2019-00249,0.0,0,0,1,0,0,0,0,9.387,10,12.8385,10,9,0,2,6,,5,0,1,0,0,4,0.0,0,0,0,0,0,0,0,7.3332,1,7.3332,1,0,0,0,0,0.0,0,0,1,0,0,0
12024,SAW-2019-00259,0.0,0,0,0,0,0,0,0,15.6078,9,2374.8516,9,23,0,2,3,0.0,0,0,0,0,0,9,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
12025,SAW-2019-00267,0.0,1,0,1,0,0,0,2,5.9679,6,819.4896,6,15,0,1,2,,1,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
