jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland
RAPANOS,MVK-2016-00708-TB,Vicksburg,"FEMA/081016/REC PW 130-LeFlore County, Returned Damaged Roads to Pre-Disaster Condition at Several Locations Across the County, LeFlore County, Mississippi ",-90.24846,33.38905,8/22/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00711-CR,Vicksburg,"Terry Laborde/081116/ Permit Request to Clear Lot 15 of Spring Bayou Estates Subdivision, Avoyelles Parish, Louisiana",-92.00675,31.14276,9/1/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00718-TB,Vicksburg,"Homestead Water Association/081116/FY 2017-Drinking Water System Improvements, Pike County, Mississippi",-90.40418,31.17478,9/7/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00720-TB,Vicksburg,"Village of Choudrant/081216/Proposing to Construct a new Concrete Recreational Trail, Lincoln Parish, Louisiana",-92.51282,32.53272,9/28/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00724,Vicksburg,"Kerry Rudder/081216/ Request for Jurisdictional Determination on Approximately 3 Acres, Soldier Colony Road, Madison County, Mississippi",-90.06853,32.60088,2/2/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVK-2016-00731-TB,Vicksburg,"City of Jackson/081616/Proposed Play Unit and Rubber Surfacing Project at Aaron Henry Park, Hinds County, Mississippi",-90.44285,32.26656,8/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00732-TB,Vicksburg,"City of Jackson/081616/Homeowner Rehabilitation Project at 335 Broadmoor Drive, Hinds County, Mississippi",-90.44285,32.26656,8/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00733-TB,Vicksburg,"City of Jackson/081616/Homeowner Rehabilitation Project at 220 Camero Drive, Hinds County, Mississippi",-90.44285,32.26656,8/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00734-TB,Vicksburg,"City of Jackson/081616/Homeowner Rehabilitation Project at 1035 Central Street, Hinds County, Mississippi",-90.44285,32.26656,8/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00735-TB,Vicksburg,"City of Jackson/081616/Homeowners Rehabilitation Project at 5123 Barrier Place, Hinds County, Mississippi",-90.44285,32.26656,8/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00737-TB,Vicksburg,"City of Jackson/081616/Homeowner Rehabilitation Project at 3124 Woodview, Hinds County, Mississippi",-90.44285,32.26656,8/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00738-TB,Vicksburg,"City of Jackson/081616/Homeowner Rehabilitation Project at 103 Windsor Drive, Hinds County, Mississippi",-89.11496,30.51032,8/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00761-CR,Vicksburg,"City of England/082316/ Request for Review of Proposed Police Department and Jail Renovation and Expansion Project, Lonoke County, Arkansas",-91.88852,34.75397,8/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00765-AHG,Vicksburg,"FEMA/082216/Request for Permit Authorization, PW152, Multiple Road Repairs, Claiborne County, Mississippi",-91.05702,31.98325,9/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVK-2016-00766-TB,Vicksburg,"Town of Clayton/082516/FY 2016 LCDBG Program for Water System Improvements, Concordia Parish, Louisiana",-91.54052,31.72352,9/29/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00767-CR,Vicksburg,"408 Review/082516/ Request from Larto-Mayna Water System, Inc., to Relocate 2-Inch and 6-Inch Waterlines Impacted by the Bayou Island Levee Setback, Catahoula Parish, Louisiana ",-91.85768,31.42058,9/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00769-CR,Vicksburg,"Town of Coldwater/090216/Installation of One Pump Station and Four Aerators at the Lagoon, Tate County, Mississippi",-91.42555,31.56108,11/8/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVK-2016-00772-AHG,Vicksburg,"FEMA/081816/Request for Permit Authorization, PW-249, Multiple Road Repairs, Lawrence County, Mississippi",-90.17669,31.67641,9/8/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00780-TB,Vicksburg,"Town of Osyka/083016/Extension of Sewer Collection System and Levee Upgrade at Sewer Lagoon, Pike County, Mississippi",-90.47244,31.00693,10/4/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00782-TB,Vicksburg,"408 Review/City of Monroe/083116/Request to Perform Repairs to the Willow Street Pumping Station at Approximate Levee Station 1818+00 on the Ouachita River Levee, Ouachita Parish, Louisiana",-92.12769,32.52937,9/1/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00785-CR,Vicksburg,"408 Review/100516/ Request from CLECO Power, for Permission to Construct Two Overhead Electric Line Crossings and Run the Line Adjacent to the Levee, Rapides Parish, Louisiana",-92.58992,31.38152,10/17/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00791-CR,Vicksburg,"City of Minden/090216/ FEMA PW 192, Embankment Erosion and Culvert Replacement, Webster Parish, Louisiana",-93.2847,32.59405,9/14/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00794-CR,Vicksburg,"Town of Gibsland/090116/ Request for Review of Wastewater Collection System Improvements Project, Bienville Parish, Louisiana",-93.05281,32.53637,10/5/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00797-TB,Vicksburg,"Town of Tutwiler/090216/Proposed Rehabilitation of Several Elements of the Sewage Treatment Plant, Tallahatchie County, Mississippi",-90.17333,33.95042,9/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00798-CR,Vicksburg,"Sherwood Wastewater Utility/090216/ Proposed Closure Plan for Facultative Lagoon, Pulaski County, Arkansas",-92.20631,34.82302,12/5/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVK-2016-00803-TB,Vicksburg,"City of Canton/090216/Request for a Jurisdictional Determination on the Canton Landfill Soil and Equipment Storage Project, Madison County, Mississippi",-90.03416,32.6346,9/15/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00804-CR,Vicksburg,"Town of Bolton/090716/ Request for Review of Wastewater Treatment Facility Rehabilitation, Hinds County, Mississippi",-90.46411,32.34764,10/26/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVK-2016-00808-TB,Vicksburg,"Town of Hickory Flat/091616/Proposed Sewer System Improvements, Benton County, Mississippi",-89.195,34.6192,11/9/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVK-2016-00818-CR,Vicksburg,"Steven Seale/091516/ Request for Jurisdictional Determination on Approximate 8.24 Acre Site, Wonder Lane, Rapides Parish, Louisiana",-92.53333,31.19849,10/7/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
